fecha ;hora;temperatura;Humedad Relativa;PresionAtmosferica;RadiacionSolar;Velocidad;Potencia
1/2/2016;23:41:06;31.089;70.269;1013.19;46.942;2.547;-400.984
1/2/2016;23:42:06;31.084;70.319;1013.19;47.799;2.633;-401.032
1/2/2016;23:43:06;31.061;70.429;1013.19;49.26;2.133;-401.126
1/2/2016;23:44:07;31.041;70.568;1013.19;50.159;2.992;-401.047
1/2/2016;23:45:07;31.003;70.796;1013.19;51.589;1.336;-401.084
1/2/2016;23:46:07;31.016;70.89;1013.19;53.988;1.133;-400.973
1/2/2016;23:47:07;31.056;70.653;1013.18;53.74;1.945;-401.089
1/2/2016;23:48:07;31.083;70.554;1013.18;53.487;2.43;-401.121
1/2/2016;23:49:07;31.047;70.659;1013.18;54.609;3.234;-401.055
1/2/2016;23:50:07;31.006;70.851;1013.18;55.962;3.281;-401.087
1/2/2016;23:51:06;30.963;71.196;1013.18;57.569;2.875;-401.014
1/2/2016;23:52:07;30.929;71.521;1013.18;58.962;2.414;-401.084
1/2/2016;23:53:07;30.894;71.957;1013.18;60.523;1.25;-400.978
1/2/2016;23:54:07;30.901;72.253;1013.18;61.48;2.406;-401.129
1/2/2016;23:55:07;30.889;72.714;1013.18;61.71;2.109;-40.109
1/2/2016;23:56:07;30.837;73.548;1013.18;62.181;2.742;-401.011
1/2/2016;23:57:07;30.761;74.2;1013.18;62.002;2.586;-401.183
1/2/2016;23:58:07;30.694;74.864;1013.18;61.616;2.289;-401.063
1/2/2016;23:59:07;30.643;75.439;1013.18;61.098;1.883;-401.071
1/3/2016;0:00:07;30.622;75.828;1013.18;60.517;2.508;-401.138
1/3/2016;0:01:07;30.613;75.949;1013.18;60.015;2.703;-401.166
1/3/2016;0:02:07;30.572;75.643;1013.18;59.011;3.641;-401.145
1/3/2016;0:03:07;30.501;76.375;1013.18;57.555;1.914;-401.144
1/3/2016;0:04:07;30.451;77.176;1013.18;55.744;2.422;-401.168
1/3/2016;0:05:07;30.415;77.991;1013.18;53.626;2.156;-401.196
1/3/2016;0:06:07;30.374;77.447;1013.18;51.295;2.25;-401.187
1/3/2016;0:07:07;30.307;77.667;1013.18;49.242;3.141;-401.248
1/3/2016;0:08:07;30.248;77.758;1013.18;47.422;2.609;-401.228
1/3/2016;0:09:07;30.197;77.695;1013.18;46.767;2.984;-401.215
1/3/2016;0:10:07;30.14;78.401;1013.18;47.076;1.359;-401.282
1/3/2016;0:11:06;30.103;79.484;1013.18;47.516;1.617;-401.179
1/3/2016;0:12:07;30.067;80.414;1013.18;47.668;1.516;-401.143
1/3/2016;0:13:07;30.021;80.558;1013.18;47.744;2.617;-401.187
1/3/2016;0:14:07;29.944;80.02;1013.18;47.56;1.609;-401.067
1/3/2016;0:15:07;29.849;81.2;1013.18;46.778;2.289;-401.145
1/3/2016;0:16:07;29.758;81.491;1013.18;45.557;1.07;-40.11
1/3/2016;0:17:07;29.691;84.606;1013.18;45.025;0.664;-401.165
1/3/2016;0:18:07;29.602;87.013;1013.18;44.848;1.25;-401.188
1/3/2016;0:19:07;29.506;88.187;1013.18;44.58;2.344;-401.082
1/3/2016;0:20:07;29.412;89.704;1013.18;43.074;2.812;-401.175
1/3/2016;0:21:07;29.114;92.194;1013.18;41.738;2;-401.204
1/3/2016;0:22:07;28.798;94.856;1013.18;40.92;1.219;-401.165
1/3/2016;0:23:07;28.581;97.264;1013.18;39.736;2.039;-401.239
1/3/2016;0:24:07;28.406;98.885;1013.18;38.301;2.18;-40.119
1/3/2016;0:25:07;28.23;98.438;1013.18;36.286;1.812;-401.212
1/3/2016;0:26:07;28.125;99.986;1013.18;35.124;1.508;-401.281
1/3/2016;0:27:07;28.044;100.071;1013.18;34.053;0.773;-401.274
1/3/2016;0:28:07;28.004;100.071;1013.18;32.885;0.086;-401.302
1/3/2016;0:29:06;27.993;100.071;1013.18;31.912;0.062;-401.226
1/3/2016;0:30:07;27.993;100.072;1013.18;30.098;1.102;-401.339
1/3/2016;0:31:06;28.052;99.556;1013.18;28.528;0.344;-401.328
1/3/2016;0:32:06;28.215;99.651;1013.18;27.001;0.312;-401.301
1/3/2016;0:33:06;28.3;100.07;1013.18;26.05;0.109;-401.331
1/3/2016;0:34:06;28.319;99.627;1013.18;24.895;0.781;-401.315
1/3/2016;0:35:06;28.37;99.416;1013.18;24.098;0.031;-401.266
1/3/2016;0:36:06;28.384;96.646;1013.18;23.542;0.078;-401.259
1/3/2016;0:37:06;28.405;98.14;1013.18;23.022;0;-401.249
1/3/2016;0:38:06;28.407;99.116;1013.18;22.696;1.227;-401.252
1/3/2016;0:39:06;28.426;100.053;1013.18;22.208;0.438;-401.209
1/3/2016;0:40:06;28.422;100.071;1013.18;21.655;0.094;-401.247
1/3/2016;0:41:06;28.427;100.073;1013.18;21.632;0.227;-401.274
1/3/2016;0:42:06;28.425;100.073;1013.18;21.288;0.688;-401.341
1/3/2016;0:43:06;28.435;100.074;1013.18;21.258;2.008;-401.216
1/3/2016;0:44:06;28.351;100.072;1013.18;20.34;3.219;-401.244
1/3/2016;0:45:06;28.075;100.072;1013.18;19.259;2.812;-401.244
1/3/2016;0:46:06;27.84;100.072;1013.18;18.005;1.32;-401.208
1/3/2016;0:47:06;27.622;100.073;1013.18;17.116;1.867;-40.142
1/3/2016;0:48:06;27.296;100.072;1013.18;15.653;2.75;-40.132
1/3/2016;0:49:06;27.028;0;1013.18;14.44;1.758;-401.364
1/3/2016;0:50:06;26.819;0;1013.18;13.338;0.562;-401.365
1/3/2016;0:51:06;26.678;0;1013.18;12.77;1.5;-401.314
1/3/2016;0:52:06;26.53;0;1013.18;12.692;2.383;-401.419
1/3/2016;0:53:06;26.398;0;1013.18;13.541;1.406;-401.365
1/3/2016;0:54:06;26.306;0;1013.18;13.972;1.461;-401.475
1/3/2016;0:55:06;26.236;0;1013.18;14.071;1.328;-401.353
1/3/2016;0:56:06;26.185;0;1013.18;13.582;2.672;-401.266
1/3/2016;0:57:06;26.185;0;1013.17;12.506;1.148;-401.257
1/3/2016;0:58:06;26.207;0;1013.17;11.133;1.516;-401.259
1/3/2016;0:59:06;26.217;0;1013.17;9.434;2.5;-401.296
1/3/2016;1:00:07;26.259;0;1013.17;7.853;3.43;-401.305
1/3/2016;1:01:06;26.278;0;1013.17;6.534;3.008;-401.342
1/3/2016;1:02:06;26.258;0;1013.17;5.311;3.617;-40.135
1/3/2016;1:03:06;26.164;0;1013.17;4.259;3.789;-401.368
1/3/2016;1:04:06;26.116;0;1013.17;3.208;4.195;-401.273
1/3/2016;1:05:06;26.004;0;1013.17;2.193;4.422;-401.316
1/3/2016;1:06:06;25.953;0;1013.17;1.47;2.805;-401.359
1/3/2016;1:07:06;25.986;0;1013.17;0.729;1;-401.236
1/3/2016;1:08:06;26.032;0;1013.17;0.074;0.867;-401.441
1/3/2016;1:09:06;26.096;0;1013.17;0.165;2;-401.318
1/3/2016;1:10:06;26.095;0;1013.17;0.292;1.523;-401.371
1/3/2016;1:11:06;26.091;0;1013.17;0.467;2.141;-401.444
1/3/2016;1:12:06;26.053;0;1013.17;0.48;1.656;-401.462
1/3/2016;1:13:06;26.01;0;1013.17;0.712;1.945;-401.482
1/3/2016;1:14:06;25.956;0;1013.17;0.701;0.719;-401.379
1/3/2016;1:15:06;25.939;0;1013.17;0.883;0.031;-401.434
1/3/2016;1:16:06;25.929;0;1013.17;0.88;1.016;-401.365
1/3/2016;1:17:06;25.904;0;1013.17;0.854;0.883;-401.379
1/3/2016;1:18:06;25.839;0;1013.17;0.99;0.961;-401.261
1/3/2016;1:19:06;25.837;0;1013.17;1.093;0.312;-401.352
1/3/2016;1:20:06;25.841;0;1013.17;1.409;1.508;-401.441
1/3/2016;1:21:06;25.745;0;1013.17;1.639;1.977;-401.291
1/3/2016;1:22:06;25.713;0;1013.17;1.883;1.477;-401.296
1/3/2016;1:23:06;25.703;0;1013.17;2.349;2.094;-401.287
1/3/2016;1:24:06;25.687;0;1013.17;3.245;2.18;-401.279
1/3/2016;1:25:06;25.683;0;1013.17;4.203;2.414;-401.432
1/3/2016;1:26:06;25.669;0;1013.17;5.282;1.984;-401.418
1/3/2016;1:27:06;25.667;0;1013.17;6.502;2.602;-401.308
1/3/2016;1:28:06;25.672;0;1013.17;7.741;2.281;-401.426
1/3/2016;1:29:06;25.683;0;1013.17;8.956;2.109;-401.367
1/3/2016;1:30:07;25.719;0;1013.17;9.965;2.648;-401.381
1/3/2016;1:31:06;25.75;0;1013.17;11.443;2.945;-401.446
1/3/2016;1:32:06;25.743;0;1013.17;12.8;2.43;-401.515
1/3/2016;1:33:06;25.768;0;1013.17;13.903;1.406;-401.476
1/3/2016;1:34:06;25.777;0;1013.17;15.141;2.945;-401.479
1/3/2016;1:35:07;25.609;0;1013.17;16.428;4.297;-401.466
1/3/2016;1:36:06;25.465;0;1013.17;17.523;4.617;-401.451
1/3/2016;1:37:06;25.306;0;1013.17;18.939;3.484;-401.472
1/3/2016;1:38:06;25.276;0;1013.17;19.901;3.133;-401.436
1/3/2016;1:39:06;25.295;0;1013.17;20.459;3.18;-40.14
1/3/2016;1:40:07;25.284;0;1013.17;20.799;2.961;-401.492
1/3/2016;1:41:06;25.24;0;1013.17;20.797;3.078;-401.487
1/3/2016;1:42:06;25.22;0;1013.17;21.092;2.625;-401.428
1/3/2016;1:43:06;25.245;0;1013.17;21.301;1.328;-401.518
1/3/2016;1:44:06;25.267;0;1013.17;21.885;2.492;-401.406
1/3/2016;1:45:07;25.255;0;1013.17;22.429;2.297;-401.449
1/3/2016;1:46:06;25.2;0;1013.17;22.975;3.258;-40.143
1/3/2016;1:47:06;25.146;0;1013.17;23.128;3.93;-401.479
1/3/2016;1:48:06;25.078;0;1013.17;23.5;3.977;-401.442
1/3/2016;1:49:06;25.033;0;1013.17;24.15;3.602;-401.473
1/3/2016;1:50:07;25.025;0;1013.17;24.763;3.875;-40.151
1/3/2016;1:51:06;25.001;0;1013.17;25.522;3.328;-401.533
1/3/2016;1:52:06;24.966;0;1013.17;26.338;3.969;-40.146
1/3/2016;1:53:06;24.926;0;1013.17;27.326;3.547;-401.481
1/3/2016;1:54:06;24.887;0;1013.17;28.535;3.148;-401.559
1/3/2016;1:55:07;24.87;0;1013.17;29.725;3.141;-401.535
1/3/2016;1:56:06;24.867;0;1013.17;30.976;3.906;-401.568
1/3/2016;1:57:06;24.869;0;1013.17;31.581;1.664;-401.539
1/3/2016;1:58:06;24.905;0;1013.17;32.006;2.57;-401.637
1/3/2016;1:59:06;24.853;0;1013.17;32.085;1.633;-40.152
1/3/2016;2:00:07;24.768;0;1013.17;32.182;3.32;-367.633
1/3/2016;2:01:06;24.662;0;1013.17;32.048;2.672;-381.825
1/3/2016;2:02:06;24.592;0;1013.17;31.047;3.727;-394.122
1/3/2016;2:03:06;24.551;0;1013.17;29.765;2.242;-396.107
1/3/2016;2:04:06;24.569;0;1013.17;28.802;2.125;-399.232
1/3/2016;2:05:07;24.548;0;1013.17;27.645;1.914;-399.292
1/3/2016;2:06:06;24.542;0;1013.17;26.626;1.727;-399.939
1/3/2016;2:07:06;24.541;0;1013.17;26.015;1.148;-399.969
1/3/2016;2:08:06;24.524;0;1013.17;25.546;1.812;-400.109
1/3/2016;2:09:06;24.448;0;1013.17;25.662;1.039;-400.171
1/3/2016;2:10:07;24.437;0;1013.17;26.14;1.242;-400.159
1/3/2016;2:11:06;24.433;0;1013.17;27.098;2.336;-400.221
1/3/2016;2:12:06;24.376;0;1013.17;28.333;1.82;-400.337
1/3/2016;2:13:06;24.336;0;1013.17;29.5;2.023;-400.417
1/3/2016;2:14:06;24.334;0;1013.17;30.676;1.219;-400.407
1/3/2016;2:15:07;24.337;0;1013.17;31.814;2.828;-400.423
1/3/2016;2:16:06;24.303;0;1013.17;32.547;2.516;-400.389
1/3/2016;2:17:06;24.275;0;1013.17;33.016;2.258;-400.407
1/3/2016;2:18:06;24.297;0;1013.17;33.074;1.305;-40.052
1/3/2016;2:19:06;24.348;0;1013.17;33.076;0.891;-400.511
1/3/2016;2:20:07;24.319;0;1013.17;33.059;1.641;-400.591
1/3/2016;2:21:06;24.347;0;1013.17;32.834;0.086;-400.547
1/3/2016;2:22:06;24.351;0;1013.17;32.535;1.797;-400.639
1/3/2016;2:23:06;24.36;0;1013.17;32.26;0.859;-400.554
1/3/2016;2:24:06;24.413;0;1013.17;31.759;0.375;-400.643
1/3/2016;2:25:07;24.414;0;1013.17;31.199;1.32;-400.636
1/3/2016;2:26:06;24.398;0;1013.17;30.689;0.336;-400.732
1/3/2016;2:27:06;24.402;0;1013.17;30.738;2.023;-400.698
1/3/2016;2:28:06;24.435;0;1013.17;31.968;0.336;-400.672
1/3/2016;2:29:06;24.482;0;1013.17;33.574;0.352;-40.05
1/3/2016;2:30:07;24.459;0;1013.17;35.518;1.234;-400.739
1/3/2016;2:31:06;24.42;0;1013.17;37.434;1.773;-40.067
1/3/2016;2:32:06;24.398;0;1013.17;38.888;0.672;-40.062
1/3/2016;2:33:06;24.41;0;1013.17;39.568;1.586;-400.641
1/3/2016;2:34:06;24.402;0;1013.17;39.581;2.336;-400.681
1/3/2016;2:35:07;24.397;0;1013.17;39.379;1.281;-400.641
1/3/2016;2:36:06;24.451;0;1013.17;38.356;1.727;-400.791
1/3/2016;2:37:07;24.502;0;1013.17;36.859;2.156;-40.087
1/3/2016;2:38:07;24.489;0;1013.17;35.495;2.688;-400.838
1/3/2016;2:39:07;24.476;0;1013.17;34.995;2.75;-400.798
1/3/2016;2:40:07;24.51;0;1013.17;35.883;1.273;-400.808
1/3/2016;2:41:06;24.567;0;1013.17;37.733;1.078;-400.845
1/3/2016;2:42:06;24.597;0;1013.17;40.499;1.406;-400.879
1/3/2016;2:43:06;24.631;0;1013.17;43.888;1.07;-400.889
1/3/2016;2:44:06;24.649;0;1013.17;47.29;1.992;-40.082
1/3/2016;2:45:07;24.644;0;1013.17;50.546;2.133;-400.853
1/3/2016;2:46:07;24.655;0;1013.17;53.446;2.102;-400.899
1/3/2016;2:47:07;24.649;0;1013.16;55.39;2.672;-400.899
1/3/2016;2:48:07;24.666;0;1013.16;56.659;2.758;-400.843
1/3/2016;2:49:07;24.654;0;1013.16;57.667;2.719;-400.807
1/3/2016;2:50:07;24.646;0;1013.16;58.329;2.555;-400.843
1/3/2016;2:51:07;24.659;0;1013.16;59.153;3.094;-400.769
1/3/2016;2:52:06;24.648;0;1013.16;60.602;2.469;-400.895
1/3/2016;2:53:07;24.631;0;1013.16;63.297;2.875;-400.833
1/3/2016;2:54:07;24.637;0;1013.16;67.283;3.164;-400.837
1/3/2016;2:55:07;24.633;0;1013.16;72.164;2.625;-400.885
1/3/2016;2:56:07;24.674;0;1013.16;76.938;2.852;-400.866
1/3/2016;2:57:07;24.68;0;1013.16;81.186;2.68;-400.873
1/3/2016;2:58:07;24.66;0;1013.16;83.897;2.82;-400.887
1/3/2016;2:59:07;24.645;0;1013.16;84.392;2.094;-400.961
1/3/2016;3:00:07;24.653;0;1013.16;84.05;1.391;-401.056
1/3/2016;3:01:07;24.7;0;1013.16;82.615;0.492;-400.941
1/3/2016;3:02:07;24.689;0;1013.16;81.363;0.867;-400.966
1/3/2016;3:03:07;24.694;0;1013.16;80.378;0.914;-401.082
1/3/2016;3:04:07;24.706;0;1013.16;80.319;0.023;-401.042
1/3/2016;3:05:07;24.714;0;1013.16;80.701;0.359;-401.075
1/3/2016;3:06:07;24.684;0;1013.16;81.047;0.133;-401.126
1/3/2016;3:07:07;24.696;0;1013.16;81.567;1.102;-401.057
1/3/2016;3:08:07;24.677;0;1013.16;82.358;1.086;-401.134
1/3/2016;3:09:07;24.708;0;1013.16;84.019;1.648;-401.146
1/3/2016;3:10:07;24.666;0;1013.16;86.972;0.656;-401.039
1/3/2016;3:11:07;24.663;0;1013.16;90.838;0.148;-401.162
1/3/2016;3:12:07;24.645;0;1013.16;95.276;0.766;-401.062
1/3/2016;3:13:07;24.587;0;1013.16;99.066;2.688;-400.994
1/3/2016;3:14:07;24.485;0;1013.16;102.742;3.273;-40.109
1/3/2016;3:15:07;24.448;0;1013.16;107.118;3.328;-401.001
1/3/2016;3:16:07;24.46;0;1013.16;112.612;2.484;-401.148
1/3/2016;3:17:07;24.456;0;1013.16;118.42;2.617;-400.954
1/3/2016;3:18:07;24.454;0;1013.16;124.606;2.062;-401.141
1/3/2016;3:19:07;24.435;0;1013.16;131.116;2.43;-400.956
1/3/2016;3:20:07;24.397;0;1013.16;137.26;2.984;-401.165
1/3/2016;3:21:07;24.385;0;1013.16;143.822;1.844;-401.029
1/3/2016;3:22:07;24.405;0;1013.16;149.452;0.242;-401.122
1/3/2016;3:23:07;24.453;0;1013.16;154.227;0.227;-401.138
1/3/2016;3:24:07;24.5;0;1013.16;158.464;0;-401.112
1/3/2016;3:25:07;24.552;0;1013.16;160.691;0;-401.176
1/3/2016;3:26:07;24.622;0;1013.16;160.701;0.938;-40.116
1/3/2016;3:27:07;24.589;0;1013.16;159.722;1.977;-40.111
1/3/2016;3:28:07;24.585;0;1013.16;157.075;1.125;-401.154
1/3/2016;3:29:07;24.594;0;1013.16;155.19;1.258;-401.208
1/3/2016;3:30:07;24.593;0;1013.16;156.002;1.578;-401.182
1/3/2016;3:31:07;24.59;0;1013.16;157.036;1.898;-401.215
1/3/2016;3:32:07;24.574;0;1013.16;158.727;0.867;-401.148
1/3/2016;3:33:07;24.625;0;1013.16;161.652;0.508;-401.079
1/3/2016;3:34:07;24.643;0;1013.16;165.31;1.023;-401.053
1/3/2016;3:35:07;24.602;0;1013.16;167.95;1.086;-40.124
1/3/2016;3:36:07;24.583;0;1013.16;169.605;0.703;-40.11
1/3/2016;3:37:07;24.532;0;1013.16;169.842;1.5;-401.192
1/3/2016;3:38:07;24.484;0;1013.16;170.831;1.406;-40.107
1/3/2016;3:39:07;24.451;0;1013.16;172.164;1.195;-401.125
1/3/2016;3:40:07;24.411;0;1013.16;174.803;0.812;-40.117
1/3/2016;3:41:07;24.392;0;1013.16;179.173;0.078;-401.154
1/3/2016;3:42:07;24.343;0;1013.16;184.696;0.273;-401.251
1/3/2016;3:43:07;24.301;0;1013.16;190.15;0.258;-401.136
1/3/2016;3:44:07;24.307;0;1013.16;195.375;2.648;-401.278
1/3/2016;3:45:07;24.339;0;1013.16;199.459;0.914;-401.164
1/3/2016;3:46:07;24.348;0;1013.16;201.864;0.883;-401.287
1/3/2016;3:47:07;24.36;0;1013.16;202.797;0.516;-401.271
1/3/2016;3:48:07;24.35;0;1013.16;202.933;1.484;-401.332
1/3/2016;3:49:07;24.316;0;1013.16;202.403;2.297;-401.225
1/3/2016;3:50:07;24.3;0;1013.16;200.981;1.617;-401.211
1/3/2016;3:51:07;24.302;0;1013.16;202.586;1.383;-401.232
1/3/2016;3:52:07;24.307;0;1013.16;205.525;1.844;-401.237
1/3/2016;3:53:07;24.348;0;1013.16;208.021;1.102;-401.242
1/3/2016;3:54:07;24.356;0;1013.16;211.132;1.82;-401.228
1/3/2016;3:55:07;24.344;0;1013.16;215.202;1.406;-401.232
1/3/2016;3:56:07;24.334;0;1013.16;218.955;1.688;-401.171
1/3/2016;3:57:07;24.313;0;1013.16;222.689;1.93;-40.125
1/3/2016;3:58:07;24.307;0;1013.16;225.566;2.023;-401.222
1/3/2016;3:59:07;24.288;0;1013.16;227.706;1.805;-401.197
1/3/2016;4:00:07;24.274;0;1013.16;229.502;1.602;-40.119
1/3/2016;4:01:07;24.311;0;1013.16;230.652;1.359;-401.182
1/3/2016;4:02:07;24.306;0;1013.16;232.222;0.945;-401.255
1/3/2016;4:03:07;24.327;0;1013.16;233.354;1.125;-401.196
1/3/2016;4:04:07;24.362;0;1013.16;234.693;0.961;-401.189
1/3/2016;4:05:07;24.375;0;1013.16;236.067;0.852;-401.206
1/3/2016;4:06:07;24.276;0;1013.16;238.437;0;-401.258
1/3/2016;4:07:07;24.267;0;1013.16;241.614;0.477;-401.267
1/3/2016;4:08:07;24.223;0;1013.16;243.914;0.961;-401.313
1/3/2016;4:09:07;24.232;0;1013.16;245.983;0.172;-401.366
1/3/2016;4:10:07;24.229;0;1013.16;246.36;0.664;-401.283
1/3/2016;4:11:07;24.255;0;1013.16;245.315;0.953;-401.358
1/3/2016;4:12:07;24.304;0;1013.16;242.475;0.102;-401.307
1/3/2016;4:13:07;24.309;0;1013.16;236.776;0.25;-401.328
1/3/2016;4:14:07;24.291;0;1013.16;230.7;1.023;-401.293
1/3/2016;4:15:07;24.229;0;1013.16;225.464;2.133;-401.323
1/3/2016;4:16:07;24.176;0;1013.16;224.516;1.664;-401.248
1/3/2016;4:17:07;24.191;0;1013.16;228.739;1.609;-401.216
1/3/2016;4:18:07;24.189;0;1013.16;235.571;1.578;-401.278
1/3/2016;4:19:07;24.206;0;1013.16;243.762;0.984;-401.216
1/3/2016;4:20:07;24.229;0;1013.16;253.655;1.695;-401.246
1/3/2016;4:21:07;24.223;0;1013.16;268.592;2.422;-401.221
1/3/2016;4:22:07;24.216;0;1013.16;287.228;1.305;-401.297
1/3/2016;4:23:07;24.236;0;1013.16;303.295;1.25;-401.262
1/3/2016;4:24:07;24.226;0;1013.16;318.165;1.898;-401.322
1/3/2016;4:25:07;24.181;0;1013.16;335.511;1.492;-401.356
1/3/2016;4:26:07;24.168;0;1013.16;347.552;0.797;-401.302
1/3/2016;4:27:07;24.177;0;1013.16;351.545;0.531;-401.323
1/3/2016;4:28:07;24.184;0;1013.16;355.172;1.07;-401.323
1/3/2016;4:29:07;24.151;0;1013.16;358.282;1.766;-401.363
1/3/2016;4:30:07;24.124;0;1013.16;359.516;1.953;-401.448
1/3/2016;4:31:07;24.118;0;1013.16;357.918;1.617;-401.394
1/3/2016;4:32:07;24.114;0;1013.16;353.126;0.703;-401.414
1/3/2016;4:33:07;24.101;0;1013.16;362.585;0.547;-401.293
1/3/2016;4:34:07;24.106;0;1013.16;370.237;1.188;-401.513
1/3/2016;4:35:07;24.115;0;1013.16;370.246;1.258;-40.137
1/3/2016;4:36:07;24.104;0;1013.16;372.206;1.367;-401.359
1/3/2016;4:37:07;24.079;0;1013.16;378.98;1.969;-40.142
1/3/2016;4:38:07;24.059;0;1013.16;385.498;1.961;-401.352
1/3/2016;4:39:07;24.043;0;1013.16;393.956;2.234;-401.329
1/3/2016;4:40:07;24.035;0;1013.16;404.729;1.844;-401.344
1/3/2016;4:41:07;24.039;0;1013.16;419.687;1.82;-401.334
1/3/2016;4:42:07;24.035;0;1013.16;444.105;2.078;-401.279
1/3/2016;4:43:07;24.049;0;1013.16;475.171;3.102;-401.357
1/3/2016;4:44:07;24.037;0;1013.16;508.596;2.141;-401.289
1/3/2016;4:45:07;24.038;0;1013.16;517.591;1.945;-40.132
1/3/2016;4:46:07;24.003;0;1013.16;515.646;2.57;-401.339
1/3/2016;4:47:07;23.98;0;1013.16;542.674;2.438;-401.399
1/3/2016;4:48:07;23.972;0;1013.16;602.632;1.805;-401.453
1/3/2016;4:49:07;23.973;0;1013.16;605.875;2.297;-401.463
1/3/2016;4:50:07;23.922;0;1013.16;602.521;2.367;-401.502
1/3/2016;4:51:07;23.913;0;1013.16;584.945;1.148;-401.468
1/3/2016;4:52:07;23.935;0;1013.16;551.161;1.695;-401.574
1/3/2016;4:53:07;23.936;0;1013.16;575.292;0.656;-401.546
1/3/2016;4:54:07;23.973;0;1013.16;570.476;0.359;-401.428
1/3/2016;4:55:07;24.005;0;1013.16;641.039;0.383;-401.575
1/3/2016;4:56:07;24.004;0;1013.16;607.072;1.141;-401.487
1/3/2016;4:57:07;23.998;0;1013.16;643.694;0.383;-401.552
1/3/2016;4:58:07;23.984;0;1013.16;708.376;0.516;-401.452
1/3/2016;4:59:07;23.956;0;1013.16;798.312;0.258;-401.399
1/3/2016;5:00:07;23.983;0;1013.16;802.652;0.977;-401.465
1/3/2016;5:01:07;23.974;0;1013.16;906.164;1.688;-401.478
1/3/2016;5:02:07;23.96;0;1013.16;963.455;1.516;-401.555
1/3/2016;5:03:07;23.952;0;1013.16;939.361;1.367;-401.356
1/3/2016;5:04:07;23.936;0;1013.16;807.573;1.516;-40.143
1/3/2016;5:05:07;23.912;0;1013.16;794.739;1.453;-401.546
1/3/2016;5:06:07;23.928;0;1013.16;1.004.239;0.875;-401.433
1/3/2016;5:07:07;23.952;0;1013.15;1.074.256;0.859;-401.567
1/3/2016;5:08:07;23.961;0;1013.15;1.182.071;0.289;-401.522
1/3/2016;5:09:07;23.988;0;1013.15;856.105;0.086;-401.415
1/3/2016;5:10:07;24.006;0;1013.15;560.694;0.148;-40.152
1/3/2016;5:11:07;23.968;0;1013.15;572.043;0.578;-401.485
1/3/2016;5:12:07;23.968;0;1013.15;698.384;0.695;-401.495
1/3/2016;5:13:07;23.948;0;1013.15;555.87;0.742;-401.611
1/3/2016;5:14:07;23.918;0;1013.15;607.549;1.914;-40.158
1/3/2016;5:15:07;23.893;0;1013.15;601.427;1.672;-401.586
1/3/2016;5:16:07;23.903;0;1013.15;486.856;0.422;-40.162
1/3/2016;5:17:07;23.924;0;1013.15;449.904;0.477;-401.496
1/3/2016;5:18:07;23.945;0;1013.15;444.329;0.281;-401.651
1/3/2016;5:19:07;23.937;0;1013.15;476.953;0.789;-401.581
1/3/2016;5:20:07;23.916;0;1013.15;407.824;2.281;-358.632
1/3/2016;5:21:07;23.889;0;1013.15;394.536;1.359;-379.688
1/3/2016;5:22:07;23.895;0;1013.15;419.809;1.164;-391.246
1/3/2016;5:23:07;23.892;0;1013.15;454.546;0.742;-396.746
1/3/2016;5:24:07;23.9;0;1013.15;466.748;0.977;-399.001
1/3/2016;5:25:07;23.919;0;1013.15;495.181;1.398;-399.887
1/3/2016;5:26:07;23.915;0;1013.15;490.473;1.992;-40.012
1/3/2016;5:27:07;23.882;0;1013.15;523.874;1.445;-400.354
1/3/2016;5:28:07;23.9;0;1013.15;501.465;0.562;-400.399
1/3/2016;5:29:07;23.913;0;1013.15;488.273;0.109;-400.588
1/3/2016;5:30:07;23.908;0;1013.15;506.083;2.008;-40.067
1/3/2016;5:31:07;23.869;0;1013.15;510.5;1.438;-400.673
1/3/2016;5:32:07;23.876;0;1013.15;523.008;1.234;-400.626
1/3/2016;5:33:07;23.894;0;1013.15;525.737;0.375;-40.069
1/3/2016;5:34:07;23.873;0;1013.15;546.175;1.812;-400.711
1/3/2016;5:35:07;23.885;0;1013.15;494.745;1.312;-400.688
1/3/2016;5:36:07;23.901;0;1013.15;521.825;1.523;-400.649
1/3/2016;5:37:07;23.933;0;1013.15;460.802;0.68;-40.076
1/3/2016;5:38:07;23.916;0;1013.15;458.543;0.93;-400.843
1/3/2016;5:39:07;23.86;0;1013.15;527.727;0.891;-400.802
1/3/2016;5:40:07;23.816;0;1013.15;712.123;1.43;-400.801
1/3/2016;5:41:07;23.809;0;1013.15;496.672;0.023;-40.076
1/3/2016;5:42:07;23.835;0;1013.15;587.795;1.469;-400.789
1/3/2016;5:43:07;23.82;0;1013.15;654.298;1.516;-400.838
1/3/2016;5:44:07;23.833;0;1013.15;1.013.487;0.789;-40.096
1/3/2016;5:45:07;23.805;0;1013.15;1.079.756;0.945;-400.974
1/3/2016;5:46:07;23.802;0;1013.15;1.062.524;1.133;-400.997
1/3/2016;5:47:07;23.829;0;1013.15;775.839;1.438;-400.964
1/3/2016;5:48:07;23.808;0;1013.15;1.199.167;0.883;-400.939
1/3/2016;5:49:07;23.804;0;1013.15;1.078.084;2.203;-40.104
1/3/2016;5:50:07;23.777;0;1013.15;1.055.868;1.086;-401.023
1/3/2016;5:51:07;23.786;0;1013.15;1.066.344;1.086;-401.107
1/3/2016;5:52:07;23.804;0;1013.15;1.050.989;0.5;-401.089
1/3/2016;5:53:07;23.818;0;1013.15;580.681;0.805;-401.126
